chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,mfcc14_var,mfcc15_var,mfcc16_var,mfcc17_var,mfcc18_var,mfcc19_var,mfcc20_var,label
0.618633508682251,0.06044100597500801,0.08814532309770584,0.019022323191165924,1444.3246627413396,114477.6539371738,2235.9235888905946,63488.61554022385,4729.447978251689,1309742.8155537504,0.045664665781853284,0.0004569910053163267,-0.019260358065366745,0.01686384342610836,-0.0014399233041331172,0.005642232950776815,172.265625,-260.64520263671875,110.66340637207031,61.344940185546875,23.768218994140625,-16.096721649169922,48.52699661254883,-5.914419174194336,9.169875144958496,4.251497268676758,6.168351650238037,3.2106380462646484,-3.996927499771118,11.170906066894531,-3.158848285675049,5.913589000701904,-3.4355499744415283,4.698237419128418,-2.1061851978302,3.5893430709838867,3.148463487625122,3135.5625,171.83505249023438,126.20196533203125,49.259368896484375,86.96353149414062,74.81835174560547,132.43873596191406,25.465085983276367,35.74580001831055,22.418420791625977,23.099273681640625,25.922460556030273,19.311626434326172,25.342931747436523,18.112380981445312,16.33021354675293,15.490397453308105,30.166120529174805,14.229065895080566,14.040447235107422,Adelante
0.5603451728820801,0.07390318810939789,0.06225765496492386,0.0034908228553831577,1521.514985382731,187696.9198838247,2248.3742803087057,19503.9399681926,4810.592403927365,605980.9532088899,0.05188978040540541,0.0009781910011492927,-0.0018885210156440735,0.0029279084410518408,-0.002020010259002447,0.001972297905012965,143.5546875,-273.1151428222656,124.5790786743164,53.77030944824219,36.437862396240234,-28.780481338500977,62.415218353271484,-14.461234092712402,8.441637992858887,5.687564373016357,9.546674728393555,-3.2146527767181396,-8.756641387939453,15.809054374694824,-9.493330001831055,3.6193041801452637,-1.73004949092865,9.673527717590332,-6.770773410797119,5.7889909744262695,5.4876885414123535,2435.553466796875,93.90291595458984,247.75686645507812,75.78054809570312,93.02359771728516,37.5220832824707,147.57594299316406,26.889362335205078,70.19242095947266,19.373498916625977,34.007957458496094,27.512996673583984,17.614612579345703,21.384708404541016,30.43479347229004,20.62702178955078,15.136580467224121,20.304988861083984,15.323487281799316,13.381853103637695,Adelante
0.5973410606384277,0.06354732811450958,0.05628415197134018,0.0034535392187535763,1516.6161403620754,169062.78287084735,2269.242536796985,18068.02817008646,4905.745882601352,430434.19229714345,0.053803315033783786,0.0020393254947751924,-0.0017058622324839234,0.0026259515434503555,-0.002188965445384383,0.0017194454558193684,107.666015625,-281.14276123046875,126.17473602294922,53.60658264160156,31.833328247070312,-28.825658798217773,64.2215347290039,-12.8005952835083,9.542234420776367,6.3742899894714355,11.268741607666016,-2.4433212280273438,-6.850714683532715,17.92673110961914,-10.04648494720459,4.658077239990234,-2.2493538856506348,8.836115837097168,-7.962550163269043,3.465813159942627,5.199402332305908,2708.25927734375,54.548484802246094,219.399658203125,69.01679992675781,94.89725494384766,35.20085525512695,191.5295867919922,29.783327102661133,71.33223724365234,13.382338523864746,14.703805923461914,15.875968933105469,30.379901885986328,33.2320442199707,23.119535446166992,21.458532333374023,11.998668670654297,15.320440292358398,12.82728385925293,13.437700271606445,Adelante
0.5833107829093933,0.06373593956232071,0.055071983486413956,0.002712835790589452,1420.2492763211758,62669.8181765893,2234.2289877208405,12975.28241629667,4771.142578125,335952.196926684,0.044279002775096526,0.00032705509396597094,-0.0015695873880758882,0.0025951960124075413,-0.0022652323823422194,0.0013873252319172025,143.5546875,-288.86981201171875,129.42710876464844,56.14491653442383,33.889610290527344,-30.799936294555664,64.69290161132812,-10.57765007019043,9.096038818359375,4.552273273468018,10.821670532226562,-3.0328590869903564,-6.49939489364624,17.04802894592285,-9.79522705078125,4.2836103439331055,-3.033050775527954,9.641158103942871,-8.684623718261719,5.072842597961426,5.71531867980957,2277.198974609375,51.94026565551758,108.23822784423828,80.7387924194336,92.08600616455078,20.92951011657715,103.11317443847656,18.334821701049805,66.66133880615234,14.365443229675293,16.51442527770996,19.116392135620117,13.576414108276367,15.970751762390137,28.31183624267578,15.17191219329834,10.332423210144043,13.521936416625977,9.779465675354004,9.492473602294922,Adelante
0.6040881872177124,0.06030653417110443,0.05663719400763512,0.0032525393180549145,1412.5602905404678,82354.57804633856,2229.828311136547,15885.536853893984,4707.457506334459,454021.0510780551,0.046433850144787646,0.0005644984106047152,-0.0012201998615637422,0.0017132515786215663,-0.002820781897753477,0.002811443293467164,161.4990234375,-289.02825927734375,130.3417510986328,55.8200798034668,33.50038528442383,-31.09660530090332,64.74380493164062,-11.531991004943848,9.633340835571289,5.222707748413086,12.598088264465332,-1.82927668094635,-6.019126892089844,17.861906051635742,-9.070805549621582,5.384096622467041,-2.5335824489593506,9.889924049377441,-9.598402976989746,4.514118671417236,5.096199035644531,2224.02685546875,49.557315826416016,146.57591247558594,30.99148941040039,61.603946685791016,48.50430679321289,134.95294189453125,13.648619651794434,65.71817779541016,14.434745788574219,15.961721420288086,13.222723960876465,11.541191101074219,24.046785354614258,29.364591598510742,13.599318504333496,12.159278869628906,17.40016746520996,7.714384078979492,10.112504959106445,Adelante
0.5973156690597534,0.06258203089237213,0.053042877465486526,0.0014835941838100553,1374.3734439448356,65352.38478816897,2205.613065898535,15541.633499698095,4572.480072846284,568210.3474441456,0.04402449324324324,0.00043071208238527046,-0.0015203302027657628,0.0015354490606114268,-0.002476596273481846,0.0011823982931673527,161.4990234375,-295.8005065917969,130.53016662597656,55.99959945678711,36.10352325439453,-31.433000564575195,65.17085266113281,-11.075057029724121,9.90942096710205,6.234525680541992,12.70500373840332,-1.5718830823898315,-6.061702728271484,17.800636291503906,-9.446939468383789,4.1006669998168945,-2.703148603439331,10.386102676391602,-9.215502738952637,4.614039897918701,5.179884433746338,1460.6990966796875,45.00850296020508,89.37076568603516,33.51947784423828,37.656776428222656,20.03095054626465,114.91694641113281,16.741939544677734,63.66770553588867,13.649279594421387,15.035318374633789,18.260766983032227,14.223762512207031,13.1255464553833,16.158693313598633,11.420195579528809,10.458085060119629,24.749629974365234,12.471972465515137,9.743131637573242,Adelante
0.5928994417190552,0.06476310640573502,0.0535096637904644,0.0016807926585897803,1359.9883656261773,49586.58007065742,2199.2575612166474,13956.803556138651,4543.0070206925675,540129.2026861467,0.042056286196911194,0.00027032021544572165,-0.0015041525475680828,0.0019306379836052656,-0.0023095905780792236,0.0009384930017404258,151.99908088235293,-294.593017578125,130.2150421142578,57.01712417602539,35.9896240234375,-30.614368438720703,64.52725219726562,-10.74698257446289,9.511842727661133,5.9653754234313965,12.061391830444336,-2.397301197052002,-6.252795219421387,16.89471435546875,-10.106398582458496,4.520824432373047,-2.1990537643432617,10.08695125579834,-8.775693893432617,4.653172969818115,4.852385520935059,1451.67333984375,44.96394729614258,71.15489959716797,27.769729614257812,51.037479400634766,16.667179107666016,107.38858795166016,16.434059143066406,59.77267837524414,13.10011100769043,13.689943313598633,13.712010383605957,18.341949462890625,16.32175064086914,19.857704162597656,9.571751594543457,10.900683403015137,22.72126007080078,15.154829025268555,11.541894912719727,Adelante
0.58499675989151,0.06608044356107712,0.0559530109167099,0.0021094949916005135,1363.0295221605757,58015.852480749534,2202.6796194811013,15368.75734486833,4561.796611064189,590129.117444974,0.043660638875482626,0.0003806918424537883,-0.0014433995820581913,0.0020541991107165813,-0.0024932222440838814,0.0012935898266732693,129.19921875,-294.0132141113281,130.09523010253906,56.09092712402344,35.4776611328125,-29.834766387939453,65.80624389648438,-11.127567291259766,10.138320922851562,6.551525115966797,12.265153884887695,-2.6545863151550293,-6.263082027435303,18.219762802124023,-9.599088668823242,5.388923645019531,-1.9889379739761353,9.428994178771973,-9.09550952911377,4.315719127655029,5.057727813720703,1690.6141357421875,41.78795623779297,86.05345153808594,27.610984802246094,42.5988655090332,26.02678871154785,126.3161392211914,11.07030200958252,54.03840637207031,15.47551155090332,13.97879409790039,12.984790802001953,15.628355026245117,17.237199783325195,21.951526641845703,10.281286239624023,10.713573455810547,19.829837799072266,13.637409210205078,10.26190185546875,Adelante
0.5704525709152222,0.06567725539207458,0.05167165398597717,0.001007080776616931,1373.82413947566,44175.06724047997,2214.1007993197973,12056.187849924356,4648.5945418074325,407030.87031971896,0.04118152750965251,0.00022286715230067301,-0.0014883744297549129,0.0016219360986724496,-0.0024781320244073868,0.0006954908603802323,161.4990234375,-296.3511047363281,131.54632568359375,54.67228698730469,36.468177795410156,-31.862794876098633,66.95806884765625,-11.202544212341309,10.433691024780273,6.155035495758057,12.522513389587402,-2.1609227657318115,-6.155666351318359,18.56732749938965,-10.088486671447754,4.611053466796875,-2.2293381690979004,10.517106056213379,-9.397932052612305,5.058493614196777,5.470531463623047,1085.6392822265625,33.82734298706055,58.04096221923828,31.014753341674805,28.422758102416992,35.13639831542969,78.43870544433594,18.308229446411133,56.24784469604492,10.717007637023926,14.298066139221191,16.122787475585938,14.39743423461914,16.74776840209961,20.71591567993164,9.541717529296875,10.960734367370605,14.894598960876465,9.676748275756836,9.17343807220459,Adelante
0.5713712573051453,0.06720807403326035,0.05659094825387001,0.002569371135905385,1487.6297209352267,131381.53631463737,2257.527202673977,21192.09556469065,4851.788165118243,587356.7319046936,0.05193502654440155,0.000932770699764204,-0.0014548365725204349,0.0020673065446317196,-0.0025078863836824894,0.0017257266445085406,151.99908088235293,-282.36700439453125,126.51122283935547,54.740047454833984,32.614898681640625,-28.914567947387695,64.54969787597656,-11.657983779907227,8.916571617126465,5.245309352874756,11.801752090454102,-1.1850775480270386,-6.64678955078125,15.910731315612793,-11.0472412109375,3.9950814247131348,-3.050971508026123,8.7339506149292,-8.323653221130371,3.7873241901397705,4.963852882385254,2865.63525390625,52.02011489868164,216.89559936523438,39.135986328125,61.32234573364258,67.55231475830078,177.17135620117188,26.10944366455078,71.16211700439453,18.958038330078125,17.826400756835938,30.567617416381836,13.379155158996582,26.147056579589844,24.41374969482422,15.812773704528809,14.456743240356445,17.228473663330078,12.000565528869629,11.644299507141113,Adelante
